reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGbAlkM7q-2hQa7-V9_j45-tFjEwWDKghZZLWAyfVSk5tLzSniGyY09nik_qe-f_UDC95VKo5n4UHbSUU0,west coasteagles,https://play-lh.googleusercontent.com/a/AATXAJzR4uDsNR8NAus86ah_b9ZjH3LoXxDbqfl22T6i=mo,When you press the home button on my samsung phone to get out of the app you can still see your last screen opened which would show balances in the open background pages button. This doesn't happen in IOS.,3,1,4.7.0.0198,2018-10-21 08:53:17,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGjITB-K5HwwPKO5NxvWkjMlSCHpdO8dXV4Mi1kPGQnKC4GDjnilml71iS1Ap8q5WpIOh-B620rqEU4Q2I,Rebecca Nicholls,https://play-lh.googleusercontent.com/a-/AOh14GitRGHEiIKpVxT23VsKNzrN879ybFetu4Y2IocN,Seems good so far but why is there no balances widget? I'm sure there used to be when I had the app previously. This is the only way I can seem to contact you about my issue. Please respond.,3,0,4.10.0.0212,2019-01-20 06:08:18,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOF-74fUyOFQ--c84-lkNQhEMLEEeXXfAjpOPFrHaSsIR3zWjscZ2Cm-HfLuJCt8CnPFO7T2_AIKF6CtRw8,Matthew Edwards,https://play-lh.googleusercontent.com/a-/AOh14GjeyW-Kz5qvdW4jsPM0_0PidoNhN6Usx_2BCcYs5w,"I use ANZ for my business. Unlike my personal CBA netbank ap, you can't set up notification when there in a deposit. I account manager didn't realy have any interest in understanding why this was important to me either.",3,1,4.7.0.0198,2018-10-12 10:34:07,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOH_06dcFYPVytoPyNcN3W4MCQ8bk-NEJiwgAirPmYLvKZhJTEtxpYzJYF2ms-t7BvhdI6-YjPiCDJy-VF0,Jordan Fisher,https://play-lh.googleusercontent.com/a/AATXAJyUQl-FDw37zpqYBc8WpaVegNVNKolQpq2PNGQ5=mo,Handy and helpful,3,0,4.32.0.0137,2021-04-30 02:55:17,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHQde8hSFNF4cTzd2R9uoUDiLsOXdMH9MEbIgsPfSMJjLE5nlWI_w84yi5rdzgbnd0k5TugsZ7MZqqL27w,Elton McMillan,https://play-lh.googleusercontent.com/a-/AOh14GiAIeQHYVxUuVllsoDsjkeDfqNrs6Ji87rxdMYflw,I like the app. It makes it easy to see your account. I would like to a function added that would send me a notification every time a charge comes out or a payment goes in.,3,0,4.12.0.0230,2019-03-27 05:21:57,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFqx1NM1yLzslzKFJujhBKS1MDkYa1Tfpt7qYaBkk7nS8zvCrP3XdE2QWO17pTAPx1EsGWEfwZnCirKtkk,Josh D,https://play-lh.googleusercontent.com/a/AATXAJyVxcstMVX0Ge8wQZuHLmNsh-WIRUeybjMgyLtZ=mo,Voice ID brings the app from a 4/5 to a 3/5. It's a useless feature when I can bypass it anyway by using my browser on the phone... Let me increase my limit at least before it kicks in.,3,0,4.26.0.0096,2020-09-03 15:24:58,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGb0hHUaneWcOJ_V8QCGUt4vB_pWIlDP9O0xSO7Ud7LqOraxXppp9DlpWQB0vN4tzPRvra276YGT6EJhM8,Charlie Miao,https://play-lh.googleusercontent.com/a/AATXAJzo0Tqg9RjFyNln7eGgl7hDRtpgI6JedAHjSwJb=mo,Can the ability too add together costs per month be put into the app? The app can already sort groceries for example maybe add a feature to make it add all groceries up for a set time period. Thanks,3,4,4.24.1.0073,2020-06-03 08:03:29,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEL2gGQ4TffDytyxWwLeCLJzASwcf_XkCPk0YXFmn6ccBj-SQ0pce5EqlmRVMDJ_n3fUlx33sU-PKx5v1w,Shiv Dutt,https://play-lh.googleusercontent.com/a-/AOh14GimcODxcfPJHWkQvRO5nfnmsj32JbtNBjo7cOxMM6Q,Voice ID reset option is not there in app Its been last 1 month whenever i am trying to send money through voice id it is not recognising my voice and asking for trying quieter place. I have tried everything but trying to reset voice id no success. Please help,3,0,4.27.0.0099,2020-11-27 06:43:48,"Hi Shiv, Thanks for taking the time to provide feedback and sorry to hear about your experience with Voice ID. Please provide the following to mobile@anz.com so we can deregister Voice ID from your profile. Once we've done that you can then re-register again. •Mobile number •Copy of this review for reference Regards Georgie @ ANZ App",2020-11-27 11:22:41,most_relevant,com.anz.android.gomoney
gp:AOqpTOEXCp5RJ5kvDdq005uQBWqKV9i0eZ297kGXS1igMnX1fMuH-gnP3hmLzfV3ttvBRNQvybDLGaM3g_Itges,Jazmine Calderon,https://play-lh.googleusercontent.com/a-/AOh14Gi0fZWVuPCmHnJHBripq9uYak4gJnJ4JpCzIA5OBA,Nice looking app and easy to use. Pretty good for on-the-go basics like checking transactions and making transfers. Just need to add the PayID option on to the app,3,0,4.10.0.0212,2019-01-08 07:06:25,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHl7cWnuxoxXbp_09aYH4Do7eyZesb4ARFE0suFSnagPN8a3T0hUrzNsxKM7n49PMK8AwPZm2Tmv7I0tlw,D M,https://play-lh.googleusercontent.com/a-/AOh14GgFy9yQKmmzsF5dJgWeCLRIeplQCCv9o_wRNjbrrg,App works very well and is intuitive. Fast and easy to use but has limited functionality compared to ANZ's online banking.,3,1,4.16.0.0261,2019-07-25 15:08:09,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGbyoO7outWJ7FLa3uJs44ia1wjAijtpY4pymZvrorlVum_x7hw8s7xxvl913bWMLBAu7t6I-ub4JIE1ZM,Caitlin Ahne-Hawley,https://play-lh.googleusercontent.com/a-/AOh14GgG17iMUaLRHoje-he6hNOVq-sseMS3L0c5M1BhfQ,Not as user friendly as other bank apps like NAB. Unable to schedule reaccuring payments or future payments via the app. You have to do it all on their website still. Pretty annoying considering it's 2020.,3,0,4.24.1.0073,2020-06-06 18:16:28,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOE1L4IaDYr79yXfzWrngKgEuYAxbs44yK4KF7_C6zwXfA09nvWTudWUHVncIpNTj3nUPpUBkn2sReDLT8o,Sina Torabi,https://play-lh.googleusercontent.com/a-/AOh14GgyZ27CFbteUmiq6iF3mvXtn2b4wSZpOVE56HNFngw,On Google pixel devices and some other android phones which have Gesture navigation enabled the Gesture pill at the bottom has a black bar on anz app which makes it ugly. If you look at Google own apps the Pill has a transparent background which makes the app goes full screen but ANZ app has a black bar at the bottom.,3,4,4.30.0.0110,2020-12-09 07:06:42,"Hi Sina, Thanks for taking the time to provide feedback. We've passed this on to the design team. Thanks Georgie @ ANZ App",2020-12-11 07:07:53,most_relevant,com.anz.android.gomoney
gp:AOqpTOEoY92IJUkXEQk0SaGNkcAyk9JLRtfehFdBxHV76SaOZPBYFc5kO5jSUDHtBEP5_b49yFEICWBQ9Yc9hmQ,Cally Wai,https://play-lh.googleusercontent.com/a/AATXAJwA18_PO3fdf1wOQiV2D-kn0SUKW0fn98urkzpf=mo,"Reasons that i switched away from ANZ after 6 years are bec of their NO interest rate policy on everyday account for old users, and they took away pay to mobile features from the app, yet osko/ real-time payment still not available on the app even though they have been around for a while.",3,6,4.13.0.0237,2019-04-20 10:32:35,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHwqlEHHfCn-92HiVPgCV7caZi2Ty-E3yLAuwS5JeQrcLD6flMUXEx5My8INevCW_pOCZ02mOHeUWzrYcQ,Tony L,https://play-lh.googleusercontent.com/a-/AOh14GjseLywjZdzGR4RxEpfMmgd0xukpnuxnDGg1EpF,"Like many Apps, this does not allow landscape use. Most disappointing. Otherwise, performs the job. I'll re rate if you fix the problem.",3,0,4.24.1.0073,2020-06-03 04:19:58,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFWskyjF40WqVOo-KvNYYFnpikKNQBfYCz7HW1eg_Of2O6OqnmUgC7tSDWq2rcI5q0JCKMkJzdnWTBZj_k,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Can you add option for weekly budget to spendi? For example, I have an average daily spend over the course of a week but I'd like to be able to see if I'm still on track to hit weekly budget even if I withdraw extra on a single day.",3,6,4.10.0.0212,2018-12-11 08:01:18,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHmLfuVDa8FpLOK908aHjVUqo67wH1Oej5MF1l5v8st7e4lvXGBxDOfAQ8kA4-D8vLlQQ0SN8qERm8J8UM,David Bayley,https://play-lh.googleusercontent.com/a-/AOh14GjdjuyFB0t4faEfT2YNC5rmjBm2wCaKp6t-xZ1Fww,Since the update I have to do an extra tap confirming that the app had logged out and I need to log back in again. I would prefer it to go straight to the fingerprint reader.,3,0,4.24.1.0073,2020-07-06 14:03:41,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGE0aNL32olgwJyTPZtJiGMMZdzmGnIWbBzJZTj1dTqQnHIDMy8wiKzEMda40ioa7gCM4fMiubaZm9FcQU,Menza,https://play-lh.googleusercontent.com/a/AATXAJzfxqOcNxvy0r0Tkq4OAGtRKp12Jq6ksDP_vS75=mo,"it's a good app but for some reason , sometimes it ask me for an update and i try but it won't alow me to update which find confusing. please fix as i enjoy using this app.",3,0,,2019-07-20 18:15:55,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFhsrQ8O65pr3gJwc2PJDJYFZKWX4-J-ugSiB7JjOMmQtEojg2tm6IrJFpYw-l4QSe3Bq8ty2TCZy_H1MM,Thomas McIntyre,https://play-lh.googleusercontent.com/a-/AOh14GhG1lx29UVU50Xj2W7ELJr2Z3GJYtxR7-ZCSoquVA,"It's ok, would be great to categories charges and manage spending better. Very limited extras on the app for managing savings and accounts.",3,0,4.17.0.0264,2019-09-25 18:08:25,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHFzmOJclcpJlwL50Iy6lc_LwHPVkhq9eopXA7hChSJ8fR-YUnFaP6xDqNqOcRou9znVIG3a21CaLQlzrM,Mia Pasene,https://play-lh.googleusercontent.com/a/AATXAJw2202QBzMrJXYDuCcPGlc4QRaXm2dBdlloKDYM=mo,"Only annoying thing is the way it displays your dollars. It only shows your current balance, but not what you spent where. Not optimal",3,3,4.16.0.0261,2019-07-18 19:02:22,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOElEiD_ODsqwdb1cOcudODl52qy4sZYixnKFEk1pNPj7YDgQhHo7-FSi1ws90hmfRxinQx-Fc7XBbGuTPk,Ravi Naidu,https://play-lh.googleusercontent.com/a/AATXAJz5FFHcpSwYBJjmSK5bb9b3xcuxHHYCZ7Vaj0nQ=mo,Osko payments system is still missing. The NAB app lets me do instant payment between banks which is great if you store savings separately or when sending people money for dinner. Do what NAB do!,3,6,4.13.0.0237,2019-04-19 04:50:32,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEAOwHvXFJCqopgGd6ejVA7wFae8MrOhJ2HRYil6Q7ik_xVOyKYA7cfKvaLbQ0f5Kp5POBPVaAFkpDEwno,Neran Harisunker,https://play-lh.googleusercontent.com/a/AATXAJxQD7jQoYoJEI7DiIM66sz_ZpFygU4lZF6aGn3o=mo,"I downloaded the app over 6times, it keeps on saying ""error please contact the team"" after I delete and install it works fine for the next few weeks.",3,0,,2020-07-21 15:17:44,"HI Neran,

Sorry to hear about your experience with the app. Can you please provide the below details to mobile@anz.com so we can assist you:

•CRN 
•Device type (Brand/Model) 
•IP Address (visit whatsmyip.org) 
•Date/time of issue 
•Screenshot of error message if possible

Regards
Georgie @ ANZ App",2020-07-22 03:55:00,most_relevant,com.anz.android.gomoney
gp:AOqpTOEcUIUOPcS4HPamhFKCTIqlPciEyhyywhXNosffR8ocv2a61R1_AEINrs1SmEPdocSTV2QOCFVf7fUdkSE,Chloe Katene,https://play-lh.googleusercontent.com/a-/AOh14GgpIiDjGk-wfANuWHdW8n3uaeD6ERbmd3Y8RIksGg,"The app is ok, ability to set up/review/delete auto. payments would be great and also references when transferring between personal accounts.",3,0,4.11.0.0224,2019-03-01 11:25:54,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGRyLVnHTtnw4pHGA3hjAyy-KBdeygT371A12uj1xKkJ5px7lxPn2ue9ULtSNOHd4uVuF2HV1uJzS0vQoU,Przemek ozzie,https://play-lh.googleusercontent.com/a/AATXAJzGTh5dDhC4wh2u_gv2WpjH7GFBmwhTBAUwTGsK=mo,hate the limit of 50 items when scrolling through or searching for a transaction. lack of investment portfolio details also contributes to mediocre rating.,3,0,4.7.0.0198,2019-01-16 13:57:18,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHUf9zqcxKjCnILT96KP9g_WR1WojdBycewq-5s4NZYbqloo6Ekx8jBW9lphEHo-DsAwZUe1dspM5KQ5dQ,Tony Rolfe,https://play-lh.googleusercontent.com/a/AATXAJxPpvI8HNvov3kiNt--hUQJqoWcQV0rv4GP09t7=mo,Unable to access Secure Mail or to view pending automatic payments. Other than that it works well with no problems.,3,2,4.23.1.0062,2020-05-07 03:30:52,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHtDaZMhwo3ptf3IihAhPAUizyn9ZXqbXNoMCsFkS8QX74e3RxN5Oh_3KzuNTclLGWkmqhFV4XXwwumJI8,Przemek Zdunek,https://play-lh.googleusercontent.com/a-/AOh14GgeABgpz6AaSEy6-g3c0O-izCU53kLTEnrz8Bsr5A,"Missing features vs ANZ iOS app. Comparing to EU banks, still offers only basic features. Paging in searching for past transactions is not user friendly.",3,1,4.26.0.0096,2020-08-22 12:53:53,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOEwojqAGM_mkl9_Qk41LaUjGt7BwtukKMGPUDOWEh7q0xlgczLH852GUeiANNM6J5FwVDoBrMBDKm1QUw0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like the app except the fact it does not sync the names of the accounts with the normal internet banking. That's a major drawback for me.,3,0,,2019-03-23 07:45:28,"Hi

Currently the ANZ App requires customers to be registered for ANZ Internet Banking to save a payee when making a payment. This ensures saved payees are shared when using the app and ANZ Internet Banking. Please log in to ANZ Internet Banking to complete the registration. This will allow saving of payees going forward in the ANZ App.

Regards",2019-03-23 14:15:44,most_relevant,com.anz.android.gomoney
gp:AOqpTOHCA4yR1cCRb7TyJQdK0logBNpyUjhgZQknIyuEDaf__gJnTojgelp-nqMgZcCasqWq-RufiBDYWcnBjSY,Thomas Rosenfeld,https://play-lh.googleusercontent.com/a/AATXAJzZND2Olv43ZKK5XEfXiWcqfOudXgAFmlesfoPE=mo,"App is fine. Will give 5 stars when I am able to add descriptions to transfers, a very basic feature in other banking apps.",3,1,4.23.1.0062,2020-05-19 19:03:18,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOFZvOsQ8cZlPZikxQ0TuLUCznUVxwV4tstFtw_W1taZytELCTE8XZhx2I3IfRqOLJDwC8lKRQc0hVOXrBs,Vanessa Barcellona,https://play-lh.googleusercontent.com/a/AATXAJzLc9x7z0Ah_VKqXdnhpU49z-vx_ZS0pNong_c4=mo,"Good app but needs improvement. It's asks me to save a biller, I say yes then pops up with unable to save.. Every time",3,0,4.12.0.0230,2019-04-03 08:12:04,"Hi Vanessa 

Currently, the ANZ App requires customers to be registered for Internet Banking to save a biller when making a payment. This ensures saved billers are shared when using the app and Internet Banking.

Please log in to Internet Banking to complete the registration. This will allow saving of billers going forward in the app.

Regards",2019-04-04 18:33:15,most_relevant,com.anz.android.gomoney
gp:AOqpTOEFaVXTQ3lCXfbj2o_4Tr0ffHf75AVV_W9MJGHNQJ_csGtQ-doK-aG6U7pqyQGGt5dk3Znc9q1jvP7oopI,Nassima Elallaoui,https://play-lh.googleusercontent.com/a/AATXAJy8Sk4oiOXBC30obo5rXwXclqEWL1W0cDfgCXLS=mo,Overall is pretty good but it needs to be able to search a transaction by key word. This would make it so much easier...,3,0,4.14.0.0248,2019-06-02 01:29:18,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHc0pZjO0LQlyqlxmYklDndaYJwK58wAxXMoq-wxGKMFoPaF7DeUn_SuqU7wsiRc4zb_n7aarONpiw2qy0,Tom Moon,https://play-lh.googleusercontent.com/a-/AOh14Gjh5BGA1rnw17Wm87rrRrYosPKkHEVWQUidXMaCqg,App works well however it doesn't support face unlock on the new Pixel 4 which gets really annoying since I use to have fingerprint authentication and didn't enter a pin,3,1,4.19.0.0056,2019-10-31 14:50:59,"Thank you for taking the time to provide feedback. We’re pleased to advise that you can now use face unlock to log in to the ANZ App on Google Pixel 4 phones. To use this feature, download the latest version of the ANZ App (4.35.0). To activate it in the app, tap on Profile, choose Biometric Login and follow the prompts. Hope this helps.",2021-06-11 10:50:07,most_relevant,com.anz.android.gomoney
gp:AOqpTOE6y3jC40n7b-L5EdcfrspdMP-VWFRXyTaZ37vudYVZrm1Od4x5hbGS2aXR5F8tZAx5aOjZNpRb5TfI13g,Andy Ngo,https://play-lh.googleusercontent.com/a/AATXAJx_o9yitQ1e0yexKR3-nJXg9Ts-iGnnc9OmHYEt=mo,"I was paid, and the money usually is rendered to my ANZ card, but because of the maintenance, it doesn't appear to have added the money to the balance?",3,0,,2018-12-27 05:55:42,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGRH1D8pMOfVVKNn9yi4xoqRwxMUGNxYaFBpWaRnYAMaujtoxxIlxKmbF3pn9HX6UzYbUf7wdybwlSg32E,jessie scutcheon,https://play-lh.googleusercontent.com/a/AATXAJyiWXPcWrvHDX90h4tkE9CHFbNPIkQoQx80b2l3=mo,the app works as you would expect but doesnt do anything spectacular other banks have a setting to show notifications when a transaction is made from an account,3,1,4.14.0.0248,2019-06-05 12:26:31,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOGfpIktS4HxLQx3d_OvFD1XN4CB8TJIMy3USfp1saz1HCZVBDvyEDm9R5fQSTWHUo9ARNhbB2g2LqXKX0Q,Lorenzo P,https://play-lh.googleusercontent.com/a-/AOh14GiPsARwLFtpjrXwTdQJwi9Vu4l3rOxtRuCzPnIjcw,It's useful to use the app but occasionally there is issue happen with the app. It may need updates or bugs to be fixed regularly.,3,0,4.26.0.0096,2020-09-01 03:43:23,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOE79ZAdn5Wk6Tw6-2W_OAQRwobL8HV6t9JhfSwIe0lgcJc5CJnQz_8UK2eacJ66g3DYnejKsJ3X61jkFGA,Nicola Carroll,https://play-lh.googleusercontent.com/a-/AOh14Gh4-vPsz802BsWjGEsNvlQiiVEbnJwkS-oIBNu2,Needs more features. Would be better if I could schedule future payments like on internet banking. Be easier and faster for busy people. I see others asking the same??,3,1,4.28.0.0101,2020-10-11 04:20:23,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOG3WjBwQLtNmvaVbziIOVleeQ6K8vekdOsyLnKL1K5ebhpcIT_XEzlpUYGLCpbcKKEBxNjFj8cgsh9DBRc,Naoise McDonagh,https://play-lh.googleusercontent.com/a-/AOh14Gi7Z6u4cSloVGxUwTLG-2HAFrWuAm3EtRkUhRURbQ,"Not enough functionality, for example adding or removing payees, which it seems I have to do by logging in online",3,2,4.21.1.0041,2020-02-17 05:00:14,,,most_relevant,com.anz.android.gomoney
gp:AOqpTOHfIkJsa5hCQcAwH8IqYZK3wWHbdpu7JRIqBWBf7CnsdQhhSNIYlkyN_lmmymlOFp7zn5pPZdtG7vJmvy8,Graeme Butler,https://play-lh.googleusercontent.com/a/AATXAJznJMjlryeuB5eGy6jv2SVnjOwJ6CmVBh50IuFp=mo,the voice identification is painful and time consuming I haven't tried it in a busy place yet Sitting at home in the quiet takes three plus times to succeed,3,0,4.11.0.0224,2019-03-18 17:28:20,"Hi Graeme,

Sorry to hear you're having trouble using Voice ID. Can you please email us at mobile@anz.com so we can get more details and do some troubleshooting with you?

Regards,
Tri -  Mobile Banking",2019-03-20 10:47:08,most_relevant,com.anz.android.gomoney
gp:AOqpTOFcaiK2AFnQOELuQ9gz_47_inMu45-QYLy84opMwLCotcsm7Kkonz01vWL2HI-3Kql7lMDsbhesh1npmv4,FC BAYERN MUNCHEN,https://play-lh.googleusercontent.com/a-/AOh14GgLglTpxV9J9yBM_HTHTboVtVEeY6L0RE3kjAxMVA,Please make the app even better! please have options for being able to lock cards if misplaced and ordering from the app. thank you.,3,0,4.17.0.0264,2019-08-17 17:05:14,"Hi FC BAYERN MUNCHEN, Great feedback, we're working towards bring new features to the ANZ App, we'll let you know when features like this become available. Regards Lana @ ANZ App",2019-08-29 11:12:10,most_relevant,com.anz.android.gomoney
gp:AOqpTOGgMS88WYCQJzOTscBio4-lSxJpo8qLE2ja2w1G_bNhuyOP1ybyuk5fZOudYz2PIjNebUtJGyYc9mBgs5o,Gill Lette,https://play-lh.googleusercontent.com/a/AATXAJzUOvluQL745NAvMtxLO_Szli9j-sBwjHtKpYp_=mo,More options should be available through the app. Other Bank apps allow you to do almost anything yet ANZ requires you to log into the main banking site.,3,0,4.17.0.0264,2019-10-01 07:05:43,,,most_relevant,com.anz.android.gomoney
